name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;844;0;868;3151;1254;3151;1089;0
header;263;123;263;159;1882;159;1882;123
A;1072;185;1072;210;1093;210;1093;185
A;960;408;960;434;971;434;971;408
B;1024;454;1024;480;1057;480;1057;454
B;1075;854;1075;886;1098;886;1098;854
C;1079;1531;1079;1563;1101;1563;1101;1531
A;1121;1565;1121;1581;1130;1581;1130;1565
B;887;1972;887;1999;919;1999;919;1972
A;1057;2095;1057;2099;1061;2099;1061;2095
D;1089;2204;1089;2231;1110;2231;1110;2204
D;915;2438;915;2456;929;2456;929;2438
B;943;2523;943;2550;977;2550;977;2523
