name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;132;0;156;3161;1001;3161;977;0
header;365;95;365;117;1953;117;1953;95
A;520;122;520;124;521;124;521;122
B;132;219;132;246;159;246;159;219
A;941;221;941;250;965;250;965;221
A;757;284;757;292;763;292;763;284
B;257;541;257;557;279;557;279;541
B;574;543;574;558;596;558;596;543
B;776;591;776;606;798;606;798;591
A;330;683;330;699;353;699;353;683
B;213;729;213;744;237;744;237;729
B;945;899;945;928;967;928;967;899
B;538;1005;538;1022;561;1022;561;1005
A;886;1044;886;1046;888;1046;888;1044
B;274;1235;274;1251;298;1251;298;1235
C;949;1575;949;1602;969;1602;969;1575
A;638;1606;638;1606;638;1606;638;1606
B;201;1700;201;1717;224;1717;224;1700
A;838;1891;838;1891;838;1891;838;1891
A;191;2166;191;2166;192;2166;192;2166
B;148;2316;148;2333;171;2333;171;2316
C;612;2317;612;2344;631;2344;631;2317
A;706;2341;706;2341;707;2341;707;2341
A;257;2366;257;2371;293;2371;293;2366
A;151;2423;151;2438;173;2438;173;2423
B;565;2423;565;2438;587;2438;587;2423
D;954;2515;954;2541;974;2541;974;2515
A;737;2676;737;2679;740;2679;740;2676
A;594;2816;594;2827;601;2827;601;2816
A;411;2877;411;2878;412;2878;412;2877
A;680;2895;680;2896;681;2896;681;2895
A;629;3059;629;3066;637;3066;637;3059
