name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;315;0;480;3159;1751;3159;1668;0
header;105;155;105;193;1748;193;1748;155
A;913;217;913;246;935;246;935;217
A;383;452;383;460;390;460;390;452
A;436;584;436;617;455;617;455;584
B;917;895;917;931;939;931;939;895
B;1203;1198;1203;1217;1219;1217;1219;1198
A;525;1376;525;1401;542;1401;542;1376
C;922;1570;922;1598;942;1598;942;1570
D;752;1704;752;1730;781;1730;781;1704
B;1350;1936;1350;1957;1364;1957;1364;1936
A;764;2174;764;2181;770;2181;770;2174
D;921;2243;921;2272;948;2272;948;2243
A;893;2350;893;2375;910;2375;910;2350
A;938;2496;938;2504;947;2504;947;2496
A;804;2525;804;2525;805;2525;805;2525
A;510;2562;510;2564;514;2564;514;2562
A;475;2591;475;2591;475;2591;475;2591
