name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;218;0;218;3153;960;3153;960;0
header;118;194;118;232;1741;232;1741;194
A;417;165;417;165;418;165;418;165
A;921;256;921;283;943;283;943;256
B;926;920;926;947;946;947;946;920
B;266;979;266;994;288;994;288;979
B;260;1025;260;1040;284;1040;284;1025
A;412;1342;412;1344;415;1344;415;1342
A;228;1346;228;1352;235;1352;235;1346
A;242;1593;242;1599;249;1599;249;1593
C;921;1680;921;1711;943;1711;943;1680
B;632;1909;632;1925;654;1925;654;1909
B;422;2047;422;2063;444;2063;444;2047
B;415;2185;415;2200;437;2200;437;2185
A;808;2192;808;2199;814;2199;814;2192
B;359;2396;359;2411;384;2411;384;2396
D;927;2592;927;2622;953;2622;953;2592
