name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1039;0;1039;3159;1602;3159;1507;0
header;247;148;247;188;1873;188;1873;148
A;1051;214;1051;241;1072;241;1072;214
B;1277;531;1277;547;1301;547;1301;531
B;1282;716;1282;731;1304;731;1304;716
B;1054;881;1054;910;1078;910;1078;881
B;1383;896;1383;911;1406;911;1406;896
A;1157;1404;1157;1430;1171;1430;1171;1404
B;1316;1451;1316;1466;1337;1466;1337;1451
C;1057;1556;1057;1586;1078;1586;1078;1556
B;1506;1884;1506;1900;1528;1900;1528;1884
B;1055;1918;1055;1934;1078;1934;1078;1918
B;1384;1954;1384;1969;1405;1969;1405;1954
D;1061;2218;1061;2246;1081;2246;1081;2218
A;1190;2710;1190;2718;1199;2718;1199;2710
